Site,Treatment,Yr_Month,Site_ym,Blackbear,Wolf,Coyote,Lynx,Caribou,WTDeer,Moose,Year,Month,ActiveDays,Dist2Water_km,SnowDays,pSnow
Algar42,SPP,2016-05,Algar42 2016-05,0,0,0,0,0,0,0,2016,5,0,1.998025217,0,NA
Algar42,SPP,2016-06,Algar42 2016-06,0,0,0,0,0,0,0,2016,6,0,1.998025217,0,NA
Algar42,SPP,2016-07,Algar42 2016-07,0,0,0,0,0,0,0,2016,7,0,1.998025217,0,NA
Algar42,SPP,2016-08,Algar42 2016-08,0,0,0,0,0,0,0,2016,8,0,1.998025217,0,NA
Algar42,SPP,2016-09,Algar42 2016-09,0,0,0,0,0,0,0,2016,9,0,1.998025217,0,NA
Algar42,SPP,2016-10,Algar42 2016-10,0,0,0,0,0,0,0,2016,10,0,1.998025217,0,NA
Algar42,SPP,2016-11,Algar42 2016-11,0,0,0,1,0,0,0,2016,11,19,1.998025217,11,0.578947368
Algar42,SPP,2016-12,Algar42 2016-12,0,0,0,0,0,0,0,2016,12,31,1.998025217,31,1
Algar42,SPP,2017-01,Algar42 2017-01,0,0,0,0,0,0,0,2017,1,31,1.998025217,31,1
Algar42,SPP,2017-02,Algar42 2017-02,0,0,0,0,1,0,0,2017,2,28,1.998025217,28,1
Algar42,SPP,2017-03,Algar42 2017-03,0,0,0,0,4,0,0,2017,3,31,1.998025217,28,0.903225806
Algar42,SPP,2017-04,Algar42 2017-04,0,0,0,0,0,0,0,2017,4,30,1.998025217,4,0.133333333
Algar42,SPP,2017-05,Algar42 2017-05,0,0,0,0,5,0,0,2017,5,31,1.998025217,0,0
Algar42,SPP,2017-06,Algar42 2017-06,0,0,0,0,1,0,0,2017,6,8,1.998025217,0,0
Algar42,SPP,2017-07,Algar42 2017-07,0,0,0,0,0,0,0,2017,7,0,1.998025217,0,NA
Algar42,SPP,2017-08,Algar42 2017-08,0,0,0,0,0,0,0,2017,8,0,1.998025217,0,NA
Algar42,SPP,2017-09,Algar42 2017-09,0,0,0,0,0,0,0,2017,9,0,1.998025217,0,NA
Algar42,SPP,2017-10,Algar42 2017-10,0,0,0,0,0,0,0,2017,10,0,1.998025217,0,NA
Algar42,SPP,2017-11,Algar42 2017-11,0,0,0,0,0,0,0,2017,11,22,1.998025217,22,1
Algar42,SPP,2017-12,Algar42 2017-12,0,0,0,0,0,0,0,2017,12,31,1.998025217,31,1
Algar42,SPP,2018-01,Algar42 2018-01,0,0,0,0,0,0,0,2018,1,31,1.998025217,31,1
Algar42,SPP,2018-02,Algar42 2018-02,0,0,0,0,0,0,0,2018,2,23,1.998025217,23,1
Algar42,SPP,2018-03,Algar42 2018-03,0,0,0,0,0,0,0,2018,3,0,1.998025217,0,NA
Algar42,SPP,2018-04,Algar42 2018-04,0,0,0,0,0,0,0,2018,4,0,1.998025217,0,NA
Algar43,NatRegen,2015-11,Algar43 2015-11,0,0,0,0,0,0,0,2015,11,0,0.525206834,0,NA
Algar43,NatRegen,2015-12,Algar43 2015-12,0,0,0,0,0,0,0,2015,12,0,0.525206834,0,NA
Algar43,NatRegen,2016-01,Algar43 2016-01,0,0,0,0,0,0,0,2016,1,0,0.525206834,0,NA
Algar43,NatRegen,2016-02,Algar43 2016-02,0,0,0,0,0,0,0,2016,2,0,0.525206834,0,NA
Algar43,NatRegen,2016-03,Algar43 2016-03,0,0,0,0,0,0,0,2016,3,0,0.525206834,0,NA
Algar43,NatRegen,2016-04,Algar43 2016-04,0,0,0,0,0,0,0,2016,4,0,0.525206834,0,NA
Algar43,NatRegen,2016-05,Algar43 2016-05,0,0,0,0,0,0,0,2016,5,0,0.525206834,0,NA
Algar43,NatRegen,2016-06,Algar43 2016-06,0,0,0,0,0,0,0,2016,6,0,0.525206834,0,NA
Algar43,NatRegen,2016-07,Algar43 2016-07,0,0,0,0,0,0,0,2016,7,0,0.525206834,0,NA
Algar43,NatRegen,2016-08,Algar43 2016-08,0,0,0,0,0,0,0,2016,8,0,0.525206834,0,NA
Algar43,NatRegen,2016-09,Algar43 2016-09,0,0,0,0,0,0,0,2016,9,0,0.525206834,0,NA
Algar43,NatRegen,2016-10,Algar43 2016-10,0,0,0,0,0,0,0,2016,10,0,0.525206834,0,NA
Algar43,NatRegen,2016-11,Algar43 2016-11,0,0,0,0,0,1,0,2016,11,18,0.525206834,11,0.611111111
Algar43,NatRegen,2016-12,Algar43 2016-12,0,0,0,0,0,1,0,2016,12,31,0.525206834,31,1
Algar43,NatRegen,2017-01,Algar43 2017-01,0,0,0,0,0,0,0,2017,1,31,0.525206834,31,1
Algar43,NatRegen,2017-02,Algar43 2017-02,0,0,0,0,0,0,0,2017,2,28,0.525206834,28,1
Algar43,NatRegen,2017-03,Algar43 2017-03,0,0,0,0,0,0,0,2017,3,31,0.525206834,31,1
Algar43,NatRegen,2017-04,Algar43 2017-04,0,0,0,0,0,2,0,2017,4,30,0.525206834,9,0.3
Algar43,NatRegen,2017-05,Algar43 2017-05,0,0,0,0,0,5,0,2017,5,22,0.525206834,0,0
Algar43,NatRegen,2017-06,Algar43 2017-06,0,0,0,0,0,0,0,2017,6,0,0.525206834,0,NA
Algar43,NatRegen,2017-07,Algar43 2017-07,0,0,0,0,0,0,0,2017,7,0,0.525206834,0,NA
Algar43,NatRegen,2017-08,Algar43 2017-08,0,0,0,0,0,0,0,2017,8,0,0.525206834,0,NA
Algar43,NatRegen,2017-09,Algar43 2017-09,0,0,0,0,0,0,0,2017,9,0,0.525206834,0,NA
Algar43,NatRegen,2017-10,Algar43 2017-10,0,0,0,0,0,0,0,2017,10,0,0.525206834,0,NA
Algar43,NatRegen,2017-11,Algar43 2017-11,0,0,0,0,0,0,0,2017,11,23,0.525206834,23,1
Algar43,NatRegen,2017-12,Algar43 2017-12,0,0,0,0,0,0,0,2017,12,31,0.525206834,31,1
Algar43,NatRegen,2018-01,Algar43 2018-01,0,0,0,0,0,0,1,2018,1,31,0.525206834,31,1
Algar43,NatRegen,2018-02,Algar43 2018-02,0,0,0,0,0,0,0,2018,2,28,0.525206834,28,1
Algar43,NatRegen,2018-03,Algar43 2018-03,0,0,0,0,0,0,0,2018,3,31,0.525206834,31,1
Algar43,NatRegen,2018-04,Algar43 2018-04,0,0,0,0,0,0,0,2018,4,7,0.525206834,7,1
Algar44,HumanUse,2015-11,Algar44 2015-11,0,0,0,0,0,0,0,2015,11,0,0.945685452,0,NA
Algar44,HumanUse,2015-12,Algar44 2015-12,0,0,0,0,0,0,0,2015,12,0,0.945685452,0,NA
Algar44,HumanUse,2016-01,Algar44 2016-01,0,0,0,0,0,0,0,2016,1,0,0.945685452,0,NA
Algar44,HumanUse,2016-02,Algar44 2016-02,0,0,0,0,0,0,0,2016,2,0,0.945685452,0,NA
Algar44,HumanUse,2016-03,Algar44 2016-03,0,0,0,0,0,0,0,2016,3,0,0.945685452,0,NA
Algar44,HumanUse,2016-04,Algar44 2016-04,0,0,0,0,0,0,0,2016,4,0,0.945685452,0,NA
Algar44,HumanUse,2016-05,Algar44 2016-05,0,0,0,0,0,0,0,2016,5,0,0.945685452,0,NA
Algar44,HumanUse,2016-06,Algar44 2016-06,0,0,0,0,0,0,0,2016,6,0,0.945685452,0,NA
Algar44,HumanUse,2016-07,Algar44 2016-07,0,0,0,0,0,0,0,2016,7,0,0.945685452,0,NA
Algar44,HumanUse,2016-08,Algar44 2016-08,0,0,0,0,0,0,0,2016,8,0,0.945685452,0,NA
Algar44,HumanUse,2016-09,Algar44 2016-09,0,0,0,0,0,0,0,2016,9,0,0.945685452,0,NA
Algar44,HumanUse,2016-10,Algar44 2016-10,0,0,0,0,0,0,0,2016,10,0,0.945685452,0,NA
Algar44,HumanUse,2016-11,Algar44 2016-11,0,1,0,0,0,2,0,2016,11,18,0.945685452,11,0.611111111
Algar44,HumanUse,2016-12,Algar44 2016-12,0,0,0,0,0,0,0,2016,12,31,0.945685452,31,1
Algar44,HumanUse,2017-01,Algar44 2017-01,0,0,0,0,0,0,0,2017,1,31,0.945685452,31,1
Algar44,HumanUse,2017-02,Algar44 2017-02,0,0,0,0,0,0,1,2017,2,28,0.945685452,28,1
Algar44,HumanUse,2017-03,Algar44 2017-03,0,0,0,0,0,0,0,2017,3,31,0.945685452,30,0.967741935
Algar44,HumanUse,2017-04,Algar44 2017-04,1,0,0,0,0,0,0,2017,4,30,0.945685452,11,0.366666667
Algar44,HumanUse,2017-05,Algar44 2017-05,1,0,0,0,0,0,1,2017,5,31,0.945685452,0,0
Algar44,HumanUse,2017-06,Algar44 2017-06,0,0,0,0,0,0,0,2017,6,7,0.945685452,0,0
Algar44,HumanUse,2017-07,Algar44 2017-07,0,0,0,0,0,0,0,2017,7,0,0.945685452,0,NA
Algar44,HumanUse,2017-08,Algar44 2017-08,0,0,0,0,0,0,0,2017,8,0,0.945685452,0,NA
Algar44,HumanUse,2017-09,Algar44 2017-09,0,0,0,0,0,0,0,2017,9,0,0.945685452,0,NA
Algar44,HumanUse,2017-10,Algar44 2017-10,0,0,0,0,0,0,0,2017,10,0,0.945685452,0,NA
Algar44,HumanUse,2017-11,Algar44 2017-11,0,0,0,0,0,0,1,2017,11,24,0.945685452,24,1
Algar44,HumanUse,2017-12,Algar44 2017-12,0,0,0,0,0,0,1,2017,12,31,0.945685452,31,1
Algar44,HumanUse,2018-01,Algar44 2018-01,0,0,0,0,0,0,0,2018,1,31,0.945685452,31,1
Algar44,HumanUse,2018-02,Algar44 2018-02,0,0,0,0,0,0,0,2018,2,28,0.945685452,28,1
Algar44,HumanUse,2018-03,Algar44 2018-03,0,0,0,0,0,0,0,2018,3,31,0.945685452,31,1
Algar44,HumanUse,2018-04,Algar44 2018-04,0,0,0,0,0,0,0,2018,4,7,0.945685452,6,0.857142857
Algar45,HumanUse,2015-11,Algar45 2015-11,0,0,0,0,0,0,0,2015,11,0,2.188625108,0,NA
Algar45,HumanUse,2015-12,Algar45 2015-12,0,0,0,0,0,0,0,2015,12,0,2.188625108,0,NA
Algar45,HumanUse,2016-01,Algar45 2016-01,0,0,0,0,0,0,0,2016,1,0,2.188625108,0,NA
Algar45,HumanUse,2016-02,Algar45 2016-02,0,0,0,0,0,0,0,2016,2,0,2.188625108,0,NA
Algar45,HumanUse,2016-03,Algar45 2016-03,0,0,0,0,0,0,0,2016,3,0,2.188625108,0,NA
Algar45,HumanUse,2016-04,Algar45 2016-04,0,0,0,0,0,0,0,2016,4,0,2.188625108,0,NA
Algar45,HumanUse,2016-05,Algar45 2016-05,0,0,0,0,0,0,0,2016,5,0,2.188625108,0,NA
Algar45,HumanUse,2016-06,Algar45 2016-06,0,0,0,0,0,0,0,2016,6,0,2.188625108,0,NA
Algar45,HumanUse,2016-07,Algar45 2016-07,0,0,0,0,0,0,0,2016,7,0,2.188625108,0,NA
Algar45,HumanUse,2016-08,Algar45 2016-08,0,0,0,0,0,0,0,2016,8,0,2.188625108,0,NA
Algar45,HumanUse,2016-09,Algar45 2016-09,0,0,0,0,0,0,0,2016,9,0,2.188625108,0,NA
Algar45,HumanUse,2016-10,Algar45 2016-10,0,0,0,0,0,0,0,2016,10,0,2.188625108,0,NA
Algar45,HumanUse,2016-11,Algar45 2016-11,0,0,0,0,0,0,0,2016,11,18,2.188625108,5,0.277777778
Algar45,HumanUse,2016-12,Algar45 2016-12,0,0,0,0,0,0,0,2016,12,31,2.188625108,31,1
Algar45,HumanUse,2017-01,Algar45 2017-01,0,0,0,0,0,0,0,2017,1,31,2.188625108,31,1
Algar45,HumanUse,2017-02,Algar45 2017-02,0,0,0,0,0,0,0,2017,2,28,2.188625108,28,1
Algar45,HumanUse,2017-03,Algar45 2017-03,0,1,1,0,0,0,0,2017,3,31,2.188625108,27,0.870967742
Algar45,HumanUse,2017-04,Algar45 2017-04,0,0,0,0,0,0,1,2017,4,30,2.188625108,8,0.266666667
Algar45,HumanUse,2017-05,Algar45 2017-05,3,4,0,0,0,0,1,2017,5,31,2.188625108,0,0
Algar45,HumanUse,2017-06,Algar45 2017-06,4,1,0,0,0,0,0,2017,6,30,2.188625108,0,0
Algar45,HumanUse,2017-07,Algar45 2017-07,0,0,0,0,0,0,0,2017,7,31,2.188625108,0,0
Algar45,HumanUse,2017-08,Algar45 2017-08,0,0,0,0,0,0,0,2017,8,31,2.188625108,0,0
Algar45,HumanUse,2017-09,Algar45 2017-09,2,0,0,0,0,0,0,2017,9,30,2.188625108,0,0
Algar45,HumanUse,2017-10,Algar45 2017-10,0,0,0,0,1,0,0,2017,10,31,2.188625108,7,0.225806452
Algar45,HumanUse,2017-11,Algar45 2017-11,0,0,0,0,0,0,0,2017,11,30,2.188625108,30,1
Algar45,HumanUse,2017-12,Algar45 2017-12,0,0,0,0,0,1,0,2017,12,31,2.188625108,28,0.903225806
Algar45,HumanUse,2018-01,Algar45 2018-01,0,0,0,0,0,0,0,2018,1,31,2.188625108,0,0
Algar45,HumanUse,2018-02,Algar45 2018-02,0,0,0,0,0,0,0,2018,2,28,2.188625108,0,0
Algar45,HumanUse,2018-03,Algar45 2018-03,0,0,0,0,0,0,0,2018,3,31,2.188625108,0,0
Algar45,HumanUse,2018-04,Algar45 2018-04,0,0,0,0,0,0,0,2018,4,7,2.188625108,0,0
Algar46,NatRegen,2015-11,Algar46 2015-11,0,0,0,0,0,0,0,2015,11,0,0.626712893,0,NA
Algar46,NatRegen,2015-12,Algar46 2015-12,0,0,0,0,0,0,0,2015,12,0,0.626712893,0,NA
Algar46,NatRegen,2016-01,Algar46 2016-01,0,0,0,0,0,0,0,2016,1,0,0.626712893,0,NA
Algar46,NatRegen,2016-02,Algar46 2016-02,0,0,0,0,0,0,0,2016,2,0,0.626712893,0,NA
Algar46,NatRegen,2016-03,Algar46 2016-03,0,0,0,0,0,0,0,2016,3,0,0.626712893,0,NA
Algar46,NatRegen,2016-04,Algar46 2016-04,0,0,0,0,0,0,0,2016,4,0,0.626712893,0,NA
Algar46,NatRegen,2016-05,Algar46 2016-05,0,0,0,0,0,0,0,2016,5,0,0.626712893,0,NA
Algar46,NatRegen,2016-06,Algar46 2016-06,0,0,0,0,0,0,0,2016,6,0,0.626712893,0,NA
Algar46,NatRegen,2016-07,Algar46 2016-07,0,0,0,0,0,0,0,2016,7,0,0.626712893,0,NA
Algar46,NatRegen,2016-08,Algar46 2016-08,0,0,0,0,0,0,0,2016,8,0,0.626712893,0,NA
Algar46,NatRegen,2016-09,Algar46 2016-09,0,0,0,0,0,0,0,2016,9,0,0.626712893,0,NA
Algar46,NatRegen,2016-10,Algar46 2016-10,0,0,0,0,0,0,0,2016,10,0,0.626712893,0,NA
Algar46,NatRegen,2016-11,Algar46 2016-11,0,0,0,1,0,1,0,2016,11,18,0.626712893,11,0.611111111
Algar46,NatRegen,2016-12,Algar46 2016-12,0,0,0,0,0,0,0,2016,12,31,0.626712893,31,1
Algar46,NatRegen,2017-01,Algar46 2017-01,0,0,0,0,0,0,0,2017,1,31,0.626712893,31,1
Algar46,NatRegen,2017-02,Algar46 2017-02,0,0,0,0,0,0,0,2017,2,28,0.626712893,28,1
Algar46,NatRegen,2017-03,Algar46 2017-03,0,0,0,0,0,0,0,2017,3,31,0.626712893,31,1
Algar46,NatRegen,2017-04,Algar46 2017-04,0,0,0,1,0,4,0,2017,4,30,0.626712893,20,0.666666667
Algar46,NatRegen,2017-05,Algar46 2017-05,0,0,0,0,0,3,0,2017,5,31,0.626712893,0,0
Algar46,NatRegen,2017-06,Algar46 2017-06,2,1,0,0,0,1,1,2017,6,30,0.626712893,0,0
Algar46,NatRegen,2017-07,Algar46 2017-07,3,0,0,0,0,0,2,2017,7,31,0.626712893,0,0
Algar46,NatRegen,2017-08,Algar46 2017-08,1,0,0,0,0,1,0,2017,8,31,0.626712893,0,0
Algar46,NatRegen,2017-09,Algar46 2017-09,0,0,0,0,0,4,0,2017,9,30,0.626712893,0,0
Algar46,NatRegen,2017-10,Algar46 2017-10,0,0,0,0,0,1,0,2017,10,31,0.626712893,12,0.387096774
Algar46,NatRegen,2017-11,Algar46 2017-11,0,0,0,0,0,0,0,2017,11,23,0.626712893,23,1
Algar46,NatRegen,2017-12,Algar46 2017-12,0,0,0,0,0,0,0,2017,12,0,0.626712893,0,NA
Algar46,NatRegen,2018-01,Algar46 2018-01,0,0,0,0,0,0,0,2018,1,0,0.626712893,0,NA
Algar46,NatRegen,2018-02,Algar46 2018-02,0,0,0,0,0,0,0,2018,2,0,0.626712893,0,NA
Algar46,NatRegen,2018-03,Algar46 2018-03,0,0,0,0,0,0,0,2018,3,0,0.626712893,0,NA
Algar46,NatRegen,2018-04,Algar46 2018-04,0,0,0,0,0,0,0,2018,4,0,0.626712893,0,NA
Algar47,HumanUse,2015-11,Algar47 2015-11,0,0,0,0,0,0,0,2015,11,0,1.810138431,0,NA
Algar47,HumanUse,2015-12,Algar47 2015-12,0,0,0,0,0,0,0,2015,12,0,1.810138431,0,NA
Algar47,HumanUse,2016-01,Algar47 2016-01,0,0,0,0,0,0,0,2016,1,0,1.810138431,0,NA
Algar47,HumanUse,2016-02,Algar47 2016-02,0,0,0,0,0,0,0,2016,2,0,1.810138431,0,NA
Algar47,HumanUse,2016-03,Algar47 2016-03,0,0,0,0,0,0,0,2016,3,0,1.810138431,0,NA
Algar47,HumanUse,2016-04,Algar47 2016-04,0,0,0,0,0,0,0,2016,4,0,1.810138431,0,NA
Algar47,HumanUse,2016-05,Algar47 2016-05,0,0,0,0,0,0,0,2016,5,0,1.810138431,0,NA
Algar47,HumanUse,2016-06,Algar47 2016-06,0,0,0,0,0,0,0,2016,6,0,1.810138431,0,NA
Algar47,HumanUse,2016-07,Algar47 2016-07,0,0,0,0,0,0,0,2016,7,0,1.810138431,0,NA
Algar47,HumanUse,2016-08,Algar47 2016-08,0,0,0,0,0,0,0,2016,8,0,1.810138431,0,NA
Algar47,HumanUse,2016-09,Algar47 2016-09,0,0,0,0,0,0,0,2016,9,0,1.810138431,0,NA
Algar47,HumanUse,2016-10,Algar47 2016-10,0,0,0,0,0,0,0,2016,10,0,1.810138431,0,NA
Algar47,HumanUse,2016-11,Algar47 2016-11,0,3,0,0,0,0,0,2016,11,19,1.810138431,3,0.157894737
Algar47,HumanUse,2016-12,Algar47 2016-12,0,0,0,0,0,1,0,2016,12,31,1.810138431,31,1
Algar47,HumanUse,2017-01,Algar47 2017-01,0,2,0,1,0,1,0,2017,1,31,1.810138431,31,1
Algar47,HumanUse,2017-02,Algar47 2017-02,0,3,3,0,0,0,0,2017,2,28,1.810138431,28,1
Algar47,HumanUse,2017-03,Algar47 2017-03,0,2,4,0,0,0,0,2017,3,31,1.810138431,28,0.903225806
Algar47,HumanUse,2017-04,Algar47 2017-04,0,0,1,1,0,5,0,2017,4,30,1.810138431,7,0.233333333
Algar47,HumanUse,2017-05,Algar47 2017-05,0,0,0,0,1,3,0,2017,5,31,1.810138431,0,0
Algar47,HumanUse,2017-06,Algar47 2017-06,0,0,0,0,0,1,0,2017,6,30,1.810138431,0,0
Algar47,HumanUse,2017-07,Algar47 2017-07,1,3,0,0,0,0,0,2017,7,31,1.810138431,0,0
Algar47,HumanUse,2017-08,Algar47 2017-08,0,1,0,0,0,1,0,2017,8,31,1.810138431,0,0
Algar47,HumanUse,2017-09,Algar47 2017-09,2,2,0,0,0,0,1,2017,9,30,1.810138431,0,0
Algar47,HumanUse,2017-10,Algar47 2017-10,0,0,1,0,0,0,0,2017,10,31,1.810138431,9,0.290322581
Algar47,HumanUse,2017-11,Algar47 2017-11,0,1,0,0,0,0,0,2017,11,30,1.810138431,30,1
Algar47,HumanUse,2017-12,Algar47 2017-12,0,0,0,0,0,0,0,2017,12,31,1.810138431,31,1
Algar47,HumanUse,2018-01,Algar47 2018-01,0,1,0,0,0,1,0,2018,1,31,1.810138431,31,1
Algar47,HumanUse,2018-02,Algar47 2018-02,0,0,1,0,0,0,0,2018,2,28,1.810138431,28,1
Algar47,HumanUse,2018-03,Algar47 2018-03,0,2,0,0,0,0,0,2018,3,31,1.810138431,31,1
Algar47,HumanUse,2018-04,Algar47 2018-04,0,0,0,0,0,0,0,2018,4,8,1.810138431,8,1
Algar48,HumanUse,2015-11,Algar48 2015-11,0,0,0,0,0,0,0,2015,11,0,2.16510533,0,NA
Algar48,HumanUse,2015-12,Algar48 2015-12,0,0,0,0,0,0,0,2015,12,0,2.16510533,0,NA
Algar48,HumanUse,2016-01,Algar48 2016-01,0,0,0,0,0,0,0,2016,1,0,2.16510533,0,NA
Algar48,HumanUse,2016-02,Algar48 2016-02,0,0,0,0,0,0,0,2016,2,0,2.16510533,0,NA
Algar48,HumanUse,2016-03,Algar48 2016-03,0,0,0,0,0,0,0,2016,3,0,2.16510533,0,NA
Algar48,HumanUse,2016-04,Algar48 2016-04,0,0,0,0,0,0,0,2016,4,0,2.16510533,0,NA
Algar48,HumanUse,2016-05,Algar48 2016-05,0,0,0,0,0,0,0,2016,5,0,2.16510533,0,NA
Algar48,HumanUse,2016-06,Algar48 2016-06,0,0,0,0,0,0,0,2016,6,0,2.16510533,0,NA
Algar48,HumanUse,2016-07,Algar48 2016-07,0,0,0,0,0,0,0,2016,7,0,2.16510533,0,NA
Algar48,HumanUse,2016-08,Algar48 2016-08,0,0,0,0,0,0,0,2016,8,0,2.16510533,0,NA
Algar48,HumanUse,2016-09,Algar48 2016-09,0,0,0,0,0,0,0,2016,9,0,2.16510533,0,NA
Algar48,HumanUse,2016-10,Algar48 2016-10,0,0,0,0,0,0,0,2016,10,0,2.16510533,0,NA
Algar48,HumanUse,2016-11,Algar48 2016-11,0,0,1,0,0,0,0,2016,11,19,2.16510533,11,0.578947368
Algar48,HumanUse,2016-12,Algar48 2016-12,0,0,0,0,0,0,0,2016,12,31,2.16510533,31,1
Algar48,HumanUse,2017-01,Algar48 2017-01,0,0,0,0,0,0,0,2017,1,31,2.16510533,31,1
Algar48,HumanUse,2017-02,Algar48 2017-02,0,0,1,0,0,0,0,2017,2,28,2.16510533,28,1
Algar48,HumanUse,2017-03,Algar48 2017-03,0,0,0,0,0,0,0,2017,3,31,2.16510533,24,0.774193548
Algar48,HumanUse,2017-04,Algar48 2017-04,0,1,0,0,0,0,1,2017,4,30,2.16510533,7,0.233333333
Algar48,HumanUse,2017-05,Algar48 2017-05,0,0,0,0,0,0,0,2017,5,31,2.16510533,0,0
Algar48,HumanUse,2017-06,Algar48 2017-06,0,0,0,0,0,0,0,2017,6,15,2.16510533,0,0
Algar48,HumanUse,2017-07,Algar48 2017-07,0,0,0,0,0,0,0,2017,7,0,2.16510533,0,NA
Algar48,HumanUse,2017-08,Algar48 2017-08,0,0,0,0,0,0,0,2017,8,0,2.16510533,0,NA
Algar48,HumanUse,2017-09,Algar48 2017-09,0,0,0,0,0,0,0,2017,9,0,2.16510533,0,NA
Algar48,HumanUse,2017-10,Algar48 2017-10,0,0,0,0,0,0,0,2017,10,0,2.16510533,0,NA
Algar48,HumanUse,2017-11,Algar48 2017-11,0,0,0,0,0,0,0,2017,11,15,2.16510533,15,1
Algar48,HumanUse,2017-12,Algar48 2017-12,0,0,0,0,0,0,0,2017,12,0,2.16510533,0,NA
Algar48,HumanUse,2018-01,Algar48 2018-01,0,0,0,0,0,0,0,2018,1,0,2.16510533,0,NA
Algar48,HumanUse,2018-02,Algar48 2018-02,0,0,0,0,0,0,0,2018,2,0,2.16510533,0,NA
Algar48,HumanUse,2018-03,Algar48 2018-03,0,0,0,0,0,0,0,2018,3,0,2.16510533,0,NA
Algar48,HumanUse,2018-04,Algar48 2018-04,0,0,0,0,0,0,0,2018,4,0,2.16510533,0,NA
Algar49,NatRegen,2015-11,Algar49 2015-11,0,0,0,0,0,0,0,2015,11,0,0.039307291,0,NA
Algar49,NatRegen,2015-12,Algar49 2015-12,0,0,0,0,0,0,0,2015,12,0,0.039307291,0,NA
Algar49,NatRegen,2016-01,Algar49 2016-01,0,0,0,0,0,0,0,2016,1,0,0.039307291,0,NA
Algar49,NatRegen,2016-02,Algar49 2016-02,0,0,0,0,0,0,0,2016,2,0,0.039307291,0,NA
Algar49,NatRegen,2016-03,Algar49 2016-03,0,0,0,0,0,0,0,2016,3,0,0.039307291,0,NA
Algar49,NatRegen,2016-04,Algar49 2016-04,0,0,0,0,0,0,0,2016,4,0,0.039307291,0,NA
Algar49,NatRegen,2016-05,Algar49 2016-05,0,0,0,0,0,0,0,2016,5,0,0.039307291,0,NA
Algar49,NatRegen,2016-06,Algar49 2016-06,0,0,0,0,0,0,0,2016,6,0,0.039307291,0,NA
Algar49,NatRegen,2016-07,Algar49 2016-07,0,0,0,0,0,0,0,2016,7,0,0.039307291,0,NA
Algar49,NatRegen,2016-08,Algar49 2016-08,0,0,0,0,0,0,0,2016,8,0,0.039307291,0,NA
Algar49,NatRegen,2016-09,Algar49 2016-09,0,0,0,0,0,0,0,2016,9,0,0.039307291,0,NA
Algar49,NatRegen,2016-10,Algar49 2016-10,0,0,0,0,0,0,0,2016,10,0,0.039307291,0,NA
Algar49,NatRegen,2016-11,Algar49 2016-11,0,1,0,0,0,0,0,2016,11,18,0.039307291,5,0.277777778
Algar49,NatRegen,2016-12,Algar49 2016-12,0,0,0,0,0,1,0,2016,12,31,0.039307291,31,1
Algar49,NatRegen,2017-01,Algar49 2017-01,0,0,0,0,0,0,0,2017,1,2,0.039307291,2,1
Algar49,NatRegen,2017-02,Algar49 2017-02,0,0,0,0,0,0,0,2017,2,0,0.039307291,0,NA
Algar49,NatRegen,2017-03,Algar49 2017-03,0,0,0,0,0,0,0,2017,3,0,0.039307291,0,NA
Algar49,NatRegen,2017-04,Algar49 2017-04,0,2,0,0,0,0,0,2017,4,11,0.039307291,1,0.090909091
Algar49,NatRegen,2017-05,Algar49 2017-05,3,19,0,0,0,0,0,2017,5,31,0.039307291,0,0
Algar49,NatRegen,2017-06,Algar49 2017-06,2,5,0,0,0,1,0,2017,6,30,0.039307291,0,0
Algar49,NatRegen,2017-07,Algar49 2017-07,2,1,0,0,0,0,0,2017,7,31,0.039307291,0,0
Algar49,NatRegen,2017-08,Algar49 2017-08,0,2,0,0,0,0,1,2017,8,31,0.039307291,0,0
Algar49,NatRegen,2017-09,Algar49 2017-09,2,0,0,0,0,0,0,2017,9,30,0.039307291,0,0
Algar49,NatRegen,2017-10,Algar49 2017-10,1,0,0,0,0,0,0,2017,10,31,0.039307291,8,0.258064516
Algar49,NatRegen,2017-11,Algar49 2017-11,0,0,0,0,0,0,0,2017,11,30,0.039307291,30,1
Algar49,NatRegen,2017-12,Algar49 2017-12,0,0,0,0,0,0,0,2017,12,31,0.039307291,31,1
Algar49,NatRegen,2018-01,Algar49 2018-01,0,0,0,0,0,0,0,2018,1,5,0.039307291,5,1
Algar49,NatRegen,2018-02,Algar49 2018-02,0,0,0,0,0,0,0,2018,2,0,0.039307291,0,NA
Algar49,NatRegen,2018-03,Algar49 2018-03,0,0,0,0,0,0,0,2018,3,0,0.039307291,0,NA
Algar49,NatRegen,2018-04,Algar49 2018-04,0,0,0,0,0,0,0,2018,4,0,0.039307291,0,NA
Algar50,SPP,2015-11,Algar50 2015-11,0,0,0,0,0,0,0,2015,11,0,5.151820102,0,NA
Algar50,SPP,2015-12,Algar50 2015-12,0,0,0,0,0,0,0,2015,12,0,5.151820102,0,NA
Algar50,SPP,2016-01,Algar50 2016-01,0,0,0,0,0,0,0,2016,1,0,5.151820102,0,NA
Algar50,SPP,2016-02,Algar50 2016-02,0,0,0,0,0,0,0,2016,2,0,5.151820102,0,NA
Algar50,SPP,2016-03,Algar50 2016-03,0,0,0,0,0,0,0,2016,3,0,5.151820102,0,NA
Algar50,SPP,2016-04,Algar50 2016-04,0,0,0,0,0,0,0,2016,4,0,5.151820102,0,NA
