"","X.1","X","Site","Treatment","Yr_Month","Site_ym","Blackbear","Wolf","Coyote","Lynx","Caribou","WTDeer","Moose","Year","Month","ActiveDays","SnowDays","pSnow"
"796",796,796,"Algar27","HumanUse","2017-02","Algar27 2017-02",0,4,0,0,0,0,0,2017,2,28,28,1
"797",797,797,"Algar27","HumanUse","2017-03","Algar27 2017-03",0,3,0,1,0,0,0,2017,3,31,31,1
"798",798,798,"Algar27","HumanUse","2017-04","Algar27 2017-04",0,3,0,0,0,0,1,2017,4,30,20,0.666666666666667
"799",799,799,"Algar27","HumanUse","2017-05","Algar27 2017-05",9,2,0,1,0,0,0,2017,5,31,1,0.032258064516129
"800",800,800,"Algar27","HumanUse","2017-06","Algar27 2017-06",16,0,0,0,0,2,1,2017,6,30,0,0
"801",801,801,"Algar27","HumanUse","2017-07","Algar27 2017-07",7,0,0,0,0,0,0,2017,7,31,0,0
"802",802,802,"Algar27","HumanUse","2017-08","Algar27 2017-08",7,0,0,0,0,0,0,2017,8,31,0,0
"803",803,803,"Algar27","HumanUse","2017-09","Algar27 2017-09",3,0,0,2,0,0,0,2017,9,19,0,0
"804",804,804,"Algar27","HumanUse","2017-10","Algar27 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"805",805,805,"Algar27","HumanUse","2017-11","Algar27 2017-11",0,0,0,0,0,0,0,2017,11,0,0,NA
"806",806,806,"Algar27","HumanUse","2017-12","Algar27 2017-12",0,0,0,0,0,0,0,2017,12,0,0,NA
"807",807,807,"Algar27","HumanUse","2018-01","Algar27 2018-01",0,0,0,0,0,0,0,2018,1,0,0,NA
"808",808,808,"Algar27","HumanUse","2018-02","Algar27 2018-02",0,0,0,0,0,0,0,2018,2,0,0,NA
"809",809,809,"Algar27","HumanUse","2018-03","Algar27 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"810",810,810,"Algar27","HumanUse","2018-04","Algar27 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"811",811,811,"Algar28","SPP","2015-11","Algar28 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"812",812,812,"Algar28","SPP","2015-12","Algar28 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"813",813,813,"Algar28","SPP","2016-01","Algar28 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"814",814,814,"Algar28","SPP","2016-02","Algar28 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"815",815,815,"Algar28","SPP","2016-03","Algar28 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"816",816,816,"Algar28","SPP","2016-04","Algar28 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"817",817,817,"Algar28","SPP","2016-05","Algar28 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"818",818,818,"Algar28","SPP","2016-06","Algar28 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"819",819,819,"Algar28","SPP","2016-07","Algar28 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"820",820,820,"Algar28","SPP","2016-08","Algar28 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"821",821,821,"Algar28","SPP","2016-09","Algar28 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"822",822,822,"Algar28","SPP","2016-10","Algar28 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"823",823,823,"Algar28","SPP","2016-11","Algar28 2016-11",0,0,0,0,0,0,0,2016,11,20,5,0.25
"824",824,824,"Algar28","SPP","2016-12","Algar28 2016-12",0,0,0,0,0,0,1,2016,12,31,31,1
"825",825,825,"Algar28","SPP","2017-01","Algar28 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"826",826,826,"Algar28","SPP","2017-02","Algar28 2017-02",0,0,0,0,0,0,1,2017,2,28,28,1
"827",827,827,"Algar28","SPP","2017-03","Algar28 2017-03",0,0,0,0,1,0,0,2017,3,31,29,0.935483870967742
"828",828,828,"Algar28","SPP","2017-04","Algar28 2017-04",0,0,0,0,1,0,1,2017,4,30,6,0.2
"829",829,829,"Algar28","SPP","2017-05","Algar28 2017-05",0,0,0,0,1,0,0,2017,5,31,0,0
"830",830,830,"Algar28","SPP","2017-06","Algar28 2017-06",0,0,0,0,1,0,1,2017,6,30,0,0
"831",831,831,"Algar28","SPP","2017-07","Algar28 2017-07",0,0,0,0,1,0,0,2017,7,31,0,0
"832",832,832,"Algar28","SPP","2017-08","Algar28 2017-08",0,0,0,0,0,0,0,2017,8,31,0,0
"833",833,833,"Algar28","SPP","2017-09","Algar28 2017-09",0,0,0,0,5,0,0,2017,9,30,0,0
"834",834,834,"Algar28","SPP","2017-10","Algar28 2017-10",0,0,0,0,0,0,0,2017,10,31,7,0.225806451612903
"835",835,835,"Algar28","SPP","2017-11","Algar28 2017-11",0,0,0,0,0,0,1,2017,11,30,30,1
"836",836,836,"Algar28","SPP","2017-12","Algar28 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"837",837,837,"Algar28","SPP","2018-01","Algar28 2018-01",0,0,0,0,0,0,1,2018,1,31,31,1
"838",838,838,"Algar28","SPP","2018-02","Algar28 2018-02",0,0,0,0,0,0,1,2018,2,28,28,1
"839",839,839,"Algar28","SPP","2018-03","Algar28 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"840",840,840,"Algar28","SPP","2018-04","Algar28 2018-04",0,0,0,0,0,0,0,2018,4,8,7,0.875
"841",841,841,"Algar29","HumanUse","2015-11","Algar29 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"842",842,842,"Algar29","HumanUse","2015-12","Algar29 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"843",843,843,"Algar29","HumanUse","2016-01","Algar29 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"844",844,844,"Algar29","HumanUse","2016-02","Algar29 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"845",845,845,"Algar29","HumanUse","2016-03","Algar29 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"846",846,846,"Algar29","HumanUse","2016-04","Algar29 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"847",847,847,"Algar29","HumanUse","2016-05","Algar29 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"848",848,848,"Algar29","HumanUse","2016-06","Algar29 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"849",849,849,"Algar29","HumanUse","2016-07","Algar29 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"850",850,850,"Algar29","HumanUse","2016-08","Algar29 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"851",851,851,"Algar29","HumanUse","2016-09","Algar29 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"852",852,852,"Algar29","HumanUse","2016-10","Algar29 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"853",853,853,"Algar29","HumanUse","2016-11","Algar29 2016-11",0,0,0,0,0,3,0,2016,11,20,5,0.25
"854",854,854,"Algar29","HumanUse","2016-12","Algar29 2016-12",0,0,0,0,0,0,0,2016,12,31,31,1
"855",855,855,"Algar29","HumanUse","2017-01","Algar29 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"856",856,856,"Algar29","HumanUse","2017-02","Algar29 2017-02",0,0,0,0,0,0,0,2017,2,28,28,1
"857",857,857,"Algar29","HumanUse","2017-03","Algar29 2017-03",0,0,0,0,0,1,0,2017,3,31,27,0.870967741935484
"858",858,858,"Algar29","HumanUse","2017-04","Algar29 2017-04",0,0,0,0,0,0,0,2017,4,30,8,0.266666666666667
"859",859,859,"Algar29","HumanUse","2017-05","Algar29 2017-05",1,11,0,0,0,7,0,2017,5,31,1,0.032258064516129
"860",860,860,"Algar29","HumanUse","2017-06","Algar29 2017-06",2,3,0,0,0,0,1,2017,6,30,0,0
"861",861,861,"Algar29","HumanUse","2017-07","Algar29 2017-07",2,0,0,0,0,0,0,2017,7,31,0,0
"862",862,862,"Algar29","HumanUse","2017-08","Algar29 2017-08",0,0,0,0,0,1,5,2017,8,31,0,0
"863",863,863,"Algar29","HumanUse","2017-09","Algar29 2017-09",0,0,0,0,0,0,0,2017,9,30,0,0
"864",864,864,"Algar29","HumanUse","2017-10","Algar29 2017-10",0,0,0,0,0,3,0,2017,10,31,8,0.258064516129032
"865",865,865,"Algar29","HumanUse","2017-11","Algar29 2017-11",0,0,0,0,0,3,0,2017,11,30,30,1
"866",866,866,"Algar29","HumanUse","2017-12","Algar29 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"867",867,867,"Algar29","HumanUse","2018-01","Algar29 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"868",868,868,"Algar29","HumanUse","2018-02","Algar29 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"869",869,869,"Algar29","HumanUse","2018-03","Algar29 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"870",870,870,"Algar29","HumanUse","2018-04","Algar29 2018-04",0,0,0,0,0,0,0,2018,4,7,7,1
"871",871,871,"Algar30","SPP","2015-11","Algar30 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"872",872,872,"Algar30","SPP","2015-12","Algar30 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"873",873,873,"Algar30","SPP","2016-01","Algar30 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"874",874,874,"Algar30","SPP","2016-02","Algar30 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"875",875,875,"Algar30","SPP","2016-03","Algar30 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"876",876,876,"Algar30","SPP","2016-04","Algar30 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"877",877,877,"Algar30","SPP","2016-05","Algar30 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"878",878,878,"Algar30","SPP","2016-06","Algar30 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"879",879,879,"Algar30","SPP","2016-07","Algar30 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"880",880,880,"Algar30","SPP","2016-08","Algar30 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"881",881,881,"Algar30","SPP","2016-09","Algar30 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"882",882,882,"Algar30","SPP","2016-10","Algar30 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"883",883,883,"Algar30","SPP","2016-11","Algar30 2016-11",0,0,0,0,0,0,0,2016,11,20,11,0.55
"884",884,884,"Algar30","SPP","2016-12","Algar30 2016-12",0,1,0,0,0,0,0,2016,12,31,31,1
"885",885,885,"Algar30","SPP","2017-01","Algar30 2017-01",0,0,0,0,0,0,1,2017,1,31,31,1
"886",886,886,"Algar30","SPP","2017-02","Algar30 2017-02",0,0,0,1,0,0,0,2017,2,28,28,1
"887",887,887,"Algar30","SPP","2017-03","Algar30 2017-03",0,2,0,1,0,0,0,2017,3,31,29,0.935483870967742
"888",888,888,"Algar30","SPP","2017-04","Algar30 2017-04",1,0,0,0,0,0,0,2017,4,30,9,0.3
"889",889,889,"Algar30","SPP","2017-05","Algar30 2017-05",1,0,0,0,1,0,0,2017,5,31,0,0
"890",890,890,"Algar30","SPP","2017-06","Algar30 2017-06",2,0,0,0,0,2,4,2017,6,30,0,0
"891",891,891,"Algar30","SPP","2017-07","Algar30 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"892",892,892,"Algar30","SPP","2017-08","Algar30 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"893",893,893,"Algar30","SPP","2017-09","Algar30 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"894",894,894,"Algar30","SPP","2017-10","Algar30 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"895",895,895,"Algar30","SPP","2017-11","Algar30 2017-11",0,0,0,0,0,0,1,2017,11,23,23,1
"896",896,896,"Algar30","SPP","2017-12","Algar30 2017-12",0,0,0,1,0,0,1,2017,12,31,31,1
"897",897,897,"Algar30","SPP","2018-01","Algar30 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"898",898,898,"Algar30","SPP","2018-02","Algar30 2018-02",0,0,0,0,0,0,1,2018,2,26,26,1
"899",899,899,"Algar30","SPP","2018-03","Algar30 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"900",900,900,"Algar30","SPP","2018-04","Algar30 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"901",901,901,"Algar31","HumanUse","2015-11","Algar31 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"902",902,902,"Algar31","HumanUse","2015-12","Algar31 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"903",903,903,"Algar31","HumanUse","2016-01","Algar31 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"904",904,904,"Algar31","HumanUse","2016-02","Algar31 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"905",905,905,"Algar31","HumanUse","2016-03","Algar31 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"906",906,906,"Algar31","HumanUse","2016-04","Algar31 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"907",907,907,"Algar31","HumanUse","2016-05","Algar31 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"908",908,908,"Algar31","HumanUse","2016-06","Algar31 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"909",909,909,"Algar31","HumanUse","2016-07","Algar31 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"910",910,910,"Algar31","HumanUse","2016-08","Algar31 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"911",911,911,"Algar31","HumanUse","2016-09","Algar31 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"912",912,912,"Algar31","HumanUse","2016-10","Algar31 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"913",913,913,"Algar31","HumanUse","2016-11","Algar31 2016-11",0,0,0,0,0,0,0,2016,11,20,11,0.55
"914",914,914,"Algar31","HumanUse","2016-12","Algar31 2016-12",0,1,0,0,2,0,0,2016,12,31,31,1
"915",915,915,"Algar31","HumanUse","2017-01","Algar31 2017-01",0,0,0,0,0,0,2,2017,1,31,31,1
"916",916,916,"Algar31","HumanUse","2017-02","Algar31 2017-02",0,0,0,0,0,0,1,2017,2,28,28,1
"917",917,917,"Algar31","HumanUse","2017-03","Algar31 2017-03",0,0,0,0,0,0,0,2017,3,31,29,0.935483870967742
"918",918,918,"Algar31","HumanUse","2017-04","Algar31 2017-04",0,0,0,0,1,0,0,2017,4,30,7,0.233333333333333
"919",919,919,"Algar31","HumanUse","2017-05","Algar31 2017-05",0,0,0,0,0,1,0,2017,5,31,0,0
"920",920,920,"Algar31","HumanUse","2017-06","Algar31 2017-06",1,3,0,0,0,0,0,2017,6,30,0,0
"921",921,921,"Algar31","HumanUse","2017-07","Algar31 2017-07",0,1,0,0,0,0,0,2017,7,31,0,0
"922",922,922,"Algar31","HumanUse","2017-08","Algar31 2017-08",1,0,0,0,1,0,0,2017,8,31,0,0
"923",923,923,"Algar31","HumanUse","2017-09","Algar31 2017-09",0,1,0,0,1,0,0,2017,9,30,0,0
"924",924,924,"Algar31","HumanUse","2017-10","Algar31 2017-10",0,0,0,0,2,0,0,2017,10,31,7,0.225806451612903
"925",925,925,"Algar31","HumanUse","2017-11","Algar31 2017-11",0,0,0,0,0,0,1,2017,11,30,30,1
"926",926,926,"Algar31","HumanUse","2017-12","Algar31 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"927",927,927,"Algar31","HumanUse","2018-01","Algar31 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"928",928,928,"Algar31","HumanUse","2018-02","Algar31 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"929",929,929,"Algar31","HumanUse","2018-03","Algar31 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"930",930,930,"Algar31","HumanUse","2018-04","Algar31 2018-04",0,0,0,0,0,0,0,2018,4,8,8,1
"931",931,931,"Algar32","HumanUse","2015-11","Algar32 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"932",932,932,"Algar32","HumanUse","2015-12","Algar32 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"933",933,933,"Algar32","HumanUse","2016-01","Algar32 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"934",934,934,"Algar32","HumanUse","2016-02","Algar32 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"935",935,935,"Algar32","HumanUse","2016-03","Algar32 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"936",936,936,"Algar32","HumanUse","2016-04","Algar32 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"937",937,937,"Algar32","HumanUse","2016-05","Algar32 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"938",938,938,"Algar32","HumanUse","2016-06","Algar32 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"939",939,939,"Algar32","HumanUse","2016-07","Algar32 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"940",940,940,"Algar32","HumanUse","2016-08","Algar32 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"941",941,941,"Algar32","HumanUse","2016-09","Algar32 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"942",942,942,"Algar32","HumanUse","2016-10","Algar32 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"943",943,943,"Algar32","HumanUse","2016-11","Algar32 2016-11",0,0,0,0,0,0,0,2016,11,5,0,0
"944",944,944,"Algar32","HumanUse","2016-12","Algar32 2016-12",0,0,0,0,0,0,0,2016,12,0,0,NA
"945",945,945,"Algar32","HumanUse","2017-01","Algar32 2017-01",0,0,0,0,0,0,0,2017,1,0,0,NA
"946",946,946,"Algar32","HumanUse","2017-02","Algar32 2017-02",0,0,0,0,0,0,0,2017,2,0,0,NA
"947",947,947,"Algar32","HumanUse","2017-03","Algar32 2017-03",0,0,0,0,0,0,0,2017,3,0,0,NA
"948",948,948,"Algar32","HumanUse","2017-04","Algar32 2017-04",0,0,0,0,0,0,0,2017,4,3,0,0
"949",949,949,"Algar32","HumanUse","2017-05","Algar32 2017-05",0,0,0,0,0,0,0,2017,5,0,0,NA
"950",950,950,"Algar32","HumanUse","2017-06","Algar32 2017-06",0,0,0,0,0,0,0,2017,6,0,0,NA
"951",951,951,"Algar32","HumanUse","2017-07","Algar32 2017-07",0,0,0,0,0,0,0,2017,7,0,0,NA
"952",952,952,"Algar32","HumanUse","2017-08","Algar32 2017-08",0,0,0,0,0,0,0,2017,8,0,0,NA
"953",953,953,"Algar32","HumanUse","2017-09","Algar32 2017-09",0,0,0,0,0,0,0,2017,9,0,0,NA
"954",954,954,"Algar32","HumanUse","2017-10","Algar32 2017-10",0,0,0,0,0,0,0,2017,10,0,0,NA
"955",955,955,"Algar32","HumanUse","2017-11","Algar32 2017-11",0,0,0,0,0,0,0,2017,11,23,23,1
"956",956,956,"Algar32","HumanUse","2017-12","Algar32 2017-12",0,0,0,0,1,0,0,2017,12,31,31,1
"957",957,957,"Algar32","HumanUse","2018-01","Algar32 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"958",958,958,"Algar32","HumanUse","2018-02","Algar32 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"959",959,959,"Algar32","HumanUse","2018-03","Algar32 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"960",960,960,"Algar32","HumanUse","2018-04","Algar32 2018-04",0,0,0,0,0,0,0,2018,4,7,7,1
"961",961,961,"Algar33","SPP","2015-11","Algar33 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"962",962,962,"Algar33","SPP","2015-12","Algar33 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"963",963,963,"Algar33","SPP","2016-01","Algar33 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"964",964,964,"Algar33","SPP","2016-02","Algar33 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"965",965,965,"Algar33","SPP","2016-03","Algar33 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"966",966,966,"Algar33","SPP","2016-04","Algar33 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"967",967,967,"Algar33","SPP","2016-05","Algar33 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"968",968,968,"Algar33","SPP","2016-06","Algar33 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"969",969,969,"Algar33","SPP","2016-07","Algar33 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"970",970,970,"Algar33","SPP","2016-08","Algar33 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"971",971,971,"Algar33","SPP","2016-09","Algar33 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"972",972,972,"Algar33","SPP","2016-10","Algar33 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"973",973,973,"Algar33","SPP","2016-11","Algar33 2016-11",0,0,0,0,0,0,0,2016,11,20,5,0.25
"974",974,974,"Algar33","SPP","2016-12","Algar33 2016-12",0,0,0,0,1,0,0,2016,12,31,31,1
"975",975,975,"Algar33","SPP","2017-01","Algar33 2017-01",0,0,0,0,0,0,0,2017,1,31,31,1
"976",976,976,"Algar33","SPP","2017-02","Algar33 2017-02",0,0,0,0,0,0,0,2017,2,28,28,1
"977",977,977,"Algar33","SPP","2017-03","Algar33 2017-03",0,0,0,0,1,0,0,2017,3,31,31,1
"978",978,978,"Algar33","SPP","2017-04","Algar33 2017-04",0,0,0,0,0,1,0,2017,4,30,7,0.233333333333333
"979",979,979,"Algar33","SPP","2017-05","Algar33 2017-05",1,0,0,0,0,0,0,2017,5,31,0,0
"980",980,980,"Algar33","SPP","2017-06","Algar33 2017-06",3,0,0,0,3,0,0,2017,6,30,0,0
"981",981,981,"Algar33","SPP","2017-07","Algar33 2017-07",1,0,0,0,0,0,0,2017,7,31,0,0
"982",982,982,"Algar33","SPP","2017-08","Algar33 2017-08",0,0,0,0,0,0,0,2017,8,31,0,0
"983",983,983,"Algar33","SPP","2017-09","Algar33 2017-09",0,0,0,0,0,0,0,2017,9,30,0,0
"984",984,984,"Algar33","SPP","2017-10","Algar33 2017-10",0,0,0,0,0,0,0,2017,10,31,11,0.354838709677419
"985",985,985,"Algar33","SPP","2017-11","Algar33 2017-11",0,0,0,0,2,0,1,2017,11,30,30,1
"986",986,986,"Algar33","SPP","2017-12","Algar33 2017-12",0,0,0,0,0,0,0,2017,12,31,31,1
"987",987,987,"Algar33","SPP","2018-01","Algar33 2018-01",0,0,0,0,0,0,0,2018,1,31,31,1
"988",988,988,"Algar33","SPP","2018-02","Algar33 2018-02",0,0,0,0,0,0,0,2018,2,28,28,1
"989",989,989,"Algar33","SPP","2018-03","Algar33 2018-03",0,0,0,0,0,0,0,2018,3,31,31,1
"990",990,990,"Algar33","SPP","2018-04","Algar33 2018-04",0,0,0,0,0,0,0,2018,4,7,7,1
"991",991,991,"Algar34","NatRegen","2015-11","Algar34 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"992",992,992,"Algar34","NatRegen","2015-12","Algar34 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"993",993,993,"Algar34","NatRegen","2016-01","Algar34 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"994",994,994,"Algar34","NatRegen","2016-02","Algar34 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"995",995,995,"Algar34","NatRegen","2016-03","Algar34 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"996",996,996,"Algar34","NatRegen","2016-04","Algar34 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"997",997,997,"Algar34","NatRegen","2016-05","Algar34 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"998",998,998,"Algar34","NatRegen","2016-06","Algar34 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
"999",999,999,"Algar34","NatRegen","2016-07","Algar34 2016-07",0,0,0,0,0,0,0,2016,7,0,0,NA
"1000",1000,1000,"Algar34","NatRegen","2016-08","Algar34 2016-08",0,0,0,0,0,0,0,2016,8,0,0,NA
"1001",1001,1001,"Algar34","NatRegen","2016-09","Algar34 2016-09",0,0,0,0,0,0,0,2016,9,0,0,NA
"1002",1002,1002,"Algar34","NatRegen","2016-10","Algar34 2016-10",0,0,0,0,0,0,0,2016,10,0,0,NA
"1003",1003,1003,"Algar34","NatRegen","2016-11","Algar34 2016-11",0,0,0,0,0,0,0,2016,11,19,5,0.263157894736842
"1004",1004,1004,"Algar34","NatRegen","2016-12","Algar34 2016-12",0,0,2,1,0,0,2,2016,12,31,31,1
"1005",1005,1005,"Algar34","NatRegen","2017-01","Algar34 2017-01",0,3,0,0,0,1,0,2017,1,31,31,1
"1006",1006,1006,"Algar34","NatRegen","2017-02","Algar34 2017-02",0,1,2,2,0,0,0,2017,2,28,28,1
"1007",1007,1007,"Algar34","NatRegen","2017-03","Algar34 2017-03",0,0,1,4,0,0,0,2017,3,31,27,0.870967741935484
"1008",1008,1008,"Algar34","NatRegen","2017-04","Algar34 2017-04",1,0,0,0,0,0,0,2017,4,30,6,0.2
"1009",1009,1009,"Algar34","NatRegen","2017-05","Algar34 2017-05",0,0,0,0,0,2,0,2017,5,31,0,0
"1010",1010,1010,"Algar34","NatRegen","2017-06","Algar34 2017-06",0,0,0,0,0,1,0,2017,6,30,0,0
"1011",1011,1011,"Algar34","NatRegen","2017-07","Algar34 2017-07",0,0,0,0,0,1,1,2017,7,31,0,0
"1012",1012,1012,"Algar34","NatRegen","2017-08","Algar34 2017-08",0,0,0,0,0,0,0,2017,8,31,0,0
"1013",1013,1013,"Algar34","NatRegen","2017-09","Algar34 2017-09",0,0,0,0,0,0,0,2017,9,30,0,0
"1014",1014,1014,"Algar34","NatRegen","2017-10","Algar34 2017-10",0,0,0,0,0,0,0,2017,10,31,12,0.387096774193548
"1015",1015,1015,"Algar34","NatRegen","2017-11","Algar34 2017-11",0,1,0,0,0,1,0,2017,11,30,30,1
"1016",1016,1016,"Algar34","NatRegen","2017-12","Algar34 2017-12",0,0,0,0,0,0,0,2017,12,4,4,1
"1017",1017,1017,"Algar34","NatRegen","2018-01","Algar34 2018-01",0,0,0,0,0,0,0,2018,1,0,0,NA
"1018",1018,1018,"Algar34","NatRegen","2018-02","Algar34 2018-02",0,0,0,0,0,0,0,2018,2,0,0,NA
"1019",1019,1019,"Algar34","NatRegen","2018-03","Algar34 2018-03",0,0,0,0,0,0,0,2018,3,0,0,NA
"1020",1020,1020,"Algar34","NatRegen","2018-04","Algar34 2018-04",0,0,0,0,0,0,0,2018,4,0,0,NA
"1021",1021,1021,"Algar35","HumanUse","2015-11","Algar35 2015-11",0,0,0,0,0,0,0,2015,11,0,0,NA
"1022",1022,1022,"Algar35","HumanUse","2015-12","Algar35 2015-12",0,0,0,0,0,0,0,2015,12,0,0,NA
"1023",1023,1023,"Algar35","HumanUse","2016-01","Algar35 2016-01",0,0,0,0,0,0,0,2016,1,0,0,NA
"1024",1024,1024,"Algar35","HumanUse","2016-02","Algar35 2016-02",0,0,0,0,0,0,0,2016,2,0,0,NA
"1025",1025,1025,"Algar35","HumanUse","2016-03","Algar35 2016-03",0,0,0,0,0,0,0,2016,3,0,0,NA
"1026",1026,1026,"Algar35","HumanUse","2016-04","Algar35 2016-04",0,0,0,0,0,0,0,2016,4,0,0,NA
"1027",1027,1027,"Algar35","HumanUse","2016-05","Algar35 2016-05",0,0,0,0,0,0,0,2016,5,0,0,NA
"1028",1028,1028,"Algar35","HumanUse","2016-06","Algar35 2016-06",0,0,0,0,0,0,0,2016,6,0,0,NA
